Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753708490,1,,Aggregated,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,54,0,120.0,242.87820986905393,18.49354201112874,3112.452250003116,50.333333333333336
1753708491,1,POST,/matrix-multiplication,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,54,0,120.0,242.87820986905393,18.49354201112874,3112.452250003116,50.333333333333336
1753708491,1,,Aggregated,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,54,0,120.0,242.87820986905393,18.49354201112874,3112.452250003116,50.333333333333336
1753708492,1,POST,/matrix-multiplication,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,55,0,140.0,248.4790552894331,18.49354201112874,3112.452250003116,50.345454545454544
1753708492,1,,Aggregated,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,55,0,140.0,248.4790552894331,18.49354201112874,3112.452250003116,50.345454545454544
1753708493,1,POST,/matrix-multiplication,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,55,0,140.0,248.4790552894331,18.49354201112874,3112.452250003116,50.345454545454544
1753708493,1,,Aggregated,0.400000,0.000000,550,550,610,610,610,610,610,610,610,610,610,55,0,140.0,248.4790552894331,18.49354201112874,3112.452250003116,50.345454545454544
1753708494,1,POST,/matrix-multiplication,0.400000,0.000000,550,610,610,670,670,670,670,670,670,670,670,56,0,140.0,256.0051696236769,18.49354201112874,3112.452250003116,50.357142857142854
1753708494,1,,Aggregated,0.400000,0.000000,550,610,610,670,670,670,670,670,670,670,670,56,0,140.0,256.0051696236769,18.49354201112874,3112.452250003116,50.357142857142854
1753708495,1,POST,/matrix-multiplication,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,56,0,140.0,256.0051696236769,18.49354201112874,3112.452250003116,50.357142857142854
1753708495,1,,Aggregated,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,56,0,140.0,256.0051696236769,18.49354201112874,3112.452250003116,50.357142857142854
1753708496,1,POST,/matrix-multiplication,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,56,0,140.0,256.0051696236769,18.49354201112874,3112.452250003116,50.357142857142854
1753708496,1,,Aggregated,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,56,0,140.0,256.0051696236769,18.49354201112874,3112.452250003116,50.357142857142854
1753708497,1,POST,/matrix-multiplication,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,57,0,150.0,262.11235815661206,18.49354201112874,3112.452250003116,50.36842105263158
1753708497,1,,Aggregated,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,57,0,150.0,262.11235815661206,18.49354201112874,3112.452250003116,50.36842105263158
1753708498,1,POST,/matrix-multiplication,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,57,0,150.0,262.11235815661206,18.49354201112874,3112.452250003116,50.36842105263158
1753708498,1,,Aggregated,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,57,0,150.0,262.11235815661206,18.49354201112874,3112.452250003116,50.36842105263158
1753708499,1,POST,/matrix-multiplication,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,57,0,150.0,262.11235815661206,18.49354201112874,3112.452250003116,50.36842105263158
1753708499,1,,Aggregated,0.400000,0.000000,610,610,670,670,670,670,670,670,670,670,670,57,0,150.0,262.11235815661206,18.49354201112874,3112.452250003116,50.36842105263158
1753708500,1,POST,/matrix-multiplication,0.300000,0.000000,670,670,710,710,710,710,710,710,710,710,710,58,0,150.0,269.76034263698864,18.49354201112874,3112.452250003116,50.37931034482759
1753708500,1,,Aggregated,0.300000,0.000000,670,670,710,710,710,710,710,710,710,710,710,58,0,150.0,269.76034263698864,18.49354201112874,3112.452250003116,50.37931034482759
1753708501,1,POST,/matrix-multiplication,0.300000,0.000000,670,670,710,710,710,710,710,710,710,710,710,58,0,150.0,269.76034263698864,18.49354201112874,3112.452250003116,50.37931034482759
1753708501,1,,Aggregated,0.300000,0.000000,670,670,710,710,710,710,710,710,710,710,710,58,0,150.0,269.76034263698864,18.49354201112874,3112.452250003116,50.37931034482759
1753708502,1,POST,/matrix-multiplication,0.400000,0.000000,670,670,710,710,710,710,710,710,710,710,710,59,0,150.0,276.5770861346243,18.49354201112874,3112.452250003116,50.389830508474574
1753708502,1,,Aggregated,0.400000,0.000000,670,670,710,710,710,710,710,710,710,710,710,59,0,150.0,276.5770861346243,18.49354201112874,3112.452250003116,50.389830508474574
1753708503,1,POST,/matrix-multiplication,0.400000,0.000000,670,670,710,710,710,710,710,710,710,710,710,59,0,150.0,276.5770861346243,18.49354201112874,3112.452250003116,50.389830508474574
1753708503,1,,Aggregated,0.400000,0.000000,670,670,710,710,710,710,710,710,710,710,710,59,0,150.0,276.5770861346243,18.49354201112874,3112.452250003116,50.389830508474574
1753708504,1,POST,/matrix-multiplication,0.400000,0.000000,670,670,710,710,710,710,710,710,710,710,710,59,0,150.0,276.5770861346243,18.49354201112874,3112.452250003116,50.389830508474574
1753708504,1,,Aggregated,0.400000,0.000000,670,670,710,710,710,710,710,710,710,710,710,59,0,150.0,276.5770861346243,18.49354201112874,3112.452250003116,50.389830508474574
1753708505,1,POST,/matrix-multiplication,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,60,0,150.0,285.76781803227885,18.49354201112874,3112.452250003116,50.4
1753708505,1,,Aggregated,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,60,0,150.0,285.76781803227885,18.49354201112874,3112.452250003116,50.4
1753708506,1,POST,/matrix-multiplication,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,60,0,150.0,285.76781803227885,18.49354201112874,3112.452250003116,50.4
1753708506,1,,Aggregated,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,60,0,150.0,285.76781803227885,18.49354201112874,3112.452250003116,50.4
1753708507,1,POST,/matrix-multiplication,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,60,0,150.0,285.76781803227885,18.49354201112874,3112.452250003116,50.4
1753708507,1,,Aggregated,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,60,0,150.0,285.76781803227885,18.49354201112874,3112.452250003116,50.4
1753708508,1,POST,/matrix-multiplication,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,61,0,160.0,292.784220605352,18.49354201112874,3112.452250003116,50.40983606557377
1753708508,1,,Aggregated,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,61,0,160.0,292.784220605352,18.49354201112874,3112.452250003116,50.40983606557377
1753708509,1,POST,/matrix-multiplication,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,61,0,160.0,292.784220605352,18.49354201112874,3112.452250003116,50.40983606557377
1753708509,1,,Aggregated,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,61,0,160.0,292.784220605352,18.49354201112874,3112.452250003116,50.40983606557377
1753708510,1,POST,/matrix-multiplication,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,61,0,160.0,292.784220605352,18.49354201112874,3112.452250003116,50.40983606557377
1753708510,1,,Aggregated,0.400000,0.000000,710,710,830,830,830,830,830,830,830,830,830,61,0,160.0,292.784220605352,18.49354201112874,3112.452250003116,50.40983606557377
1753708511,1,POST,/matrix-multiplication,0.400000,0.000000,830,830,930,930,930,930,930,930,930,930,930,62,0,160.0,303.1023904346042,18.49354201112874,3112.452250003116,50.41935483870968
1753708511,1,,Aggregated,0.400000,0.000000,830,830,930,930,930,930,930,930,930,930,930,62,0,160.0,303.1023904346042,18.49354201112874,3112.452250003116,50.41935483870968
1753708512,1,POST,/matrix-multiplication,0.400000,0.000000,830,830,930,930,930,930,930,930,930,930,930,62,0,160.0,303.1023904346042,18.49354201112874,3112.452250003116,50.41935483870968
1753708512,1,,Aggregated,0.400000,0.000000,830,830,930,930,930,930,930,930,930,930,930,62,0,160.0,303.1023904346042,18.49354201112874,3112.452250003116,50.41935483870968
1753708513,1,POST,/matrix-multiplication,0.300000,0.000000,830,830,930,930,930,930,930,930,930,930,930,63,0,170.0,310.7850687612506,18.49354201112874,3112.452250003116,50.42857142857143
1753708513,1,,Aggregated,0.300000,0.000000,830,830,930,930,930,930,930,930,930,930,930,63,0,170.0,310.7850687612506,18.49354201112874,3112.452250003116,50.42857142857143
1753708514,1,POST,/matrix-multiplication,0.300000,0.000000,830,830,930,930,930,930,930,930,930,930,930,63,0,170.0,310.7850687612506,18.49354201112874,3112.452250003116,50.42857142857143
1753708514,1,,Aggregated,0.300000,0.000000,830,830,930,930,930,930,930,930,930,930,930,63,0,170.0,310.7850687612506,18.49354201112874,3112.452250003116,50.42857142857143
1753708515,1,POST,/matrix-multiplication,0.300000,0.000000,830,830,930,930,930,930,930,930,930,930,930,63,0,170.0,310.7850687612506,18.49354201112874,3112.452250003116,50.42857142857143
1753708515,1,,Aggregated,0.300000,0.000000,830,830,930,930,930,930,930,930,930,930,930,63,0,170.0,310.7850687612506,18.49354201112874,3112.452250003116,50.42857142857143
1753708516,1,POST,/matrix-multiplication,0.400000,0.000000,930,930,950,950,950,950,950,950,950,950,950,64,0,170.0,320.72924087424326,18.49354201112874,3112.452250003116,50.4375
1753708516,1,,Aggregated,0.400000,0.000000,930,930,950,950,950,950,950,950,950,950,950,64,0,170.0,320.72924087424326,18.49354201112874,3112.452250003116,50.4375
1753708517,1,POST,/matrix-multiplication,0.400000,0.000000,930,930,950,950,950,950,950,950,950,950,950,64,0,170.0,320.72924087424326,18.49354201112874,3112.452250003116,50.4375
1753708517,1,,Aggregated,0.400000,0.000000,930,930,950,950,950,950,950,950,950,950,950,64,0,170.0,320.72924087424326,18.49354201112874,3112.452250003116,50.4375
1753708518,1,POST,/matrix-multiplication,0.400000,0.000000,930,930,950,950,950,950,950,950,950,950,950,64,0,170.0,320.72924087424326,18.49354201112874,3112.452250003116,50.4375
1753708518,1,,Aggregated,0.400000,0.000000,930,930,950,950,950,950,950,950,950,950,950,64,0,170.0,320.72924087424326,18.49354201112874,3112.452250003116,50.4375
1753708519,1,POST,/matrix-multiplication,0.400000,0.000000,950,950,960,960,960,960,960,960,960,960,960,65,0,180.0,330.51413909191837,18.49354201112874,3112.452250003116,50.44615384615385
1753708519,1,,Aggregated,0.400000,0.000000,950,950,960,960,960,960,960,960,960,960,960,65,0,180.0,330.51413909191837,18.49354201112874,3112.452250003116,50.44615384615385
1753708520,1,POST,/matrix-multiplication,0.400000,0.000000,950,950,960,960,960,960,960,960,960,960,960,65,0,180.0,330.51413909191837,18.49354201112874,3112.452250003116,50.44615384615385
1753708520,1,,Aggregated,0.400000,0.000000,950,950,960,960,960,960,960,960,960,960,960,65,0,180.0,330.51413909191837,18.49354201112874,3112.452250003116,50.44615384615385
1753708521,1,POST,/matrix-multiplication,0.400000,0.000000,950,950,960,960,960,960,960,960,960,960,960,65,0,180.0,330.51413909191837,18.49354201112874,3112.452250003116,50.44615384615385
1753708521,1,,Aggregated,0.400000,0.000000,950,950,960,960,960,960,960,960,960,960,960,65,0,180.0,330.51413909191837,18.49354201112874,3112.452250003116,50.44615384615385
1753708522,1,POST,/matrix-multiplication,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,66,0,180.0,340.62056816632816,18.49354201112874,3112.452250003116,50.45454545454545
1753708522,1,,Aggregated,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,66,0,180.0,340.62056816632816,18.49354201112874,3112.452250003116,50.45454545454545
1753708523,1,POST,/matrix-multiplication,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,66,0,180.0,340.62056816632816,18.49354201112874,3112.452250003116,50.45454545454545
1753708523,1,,Aggregated,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,66,0,180.0,340.62056816632816,18.49354201112874,3112.452250003116,50.45454545454545
1753708524,1,POST,/matrix-multiplication,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,66,0,180.0,340.62056816632816,18.49354201112874,3112.452250003116,50.45454545454545
1753708524,1,,Aggregated,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,66,0,180.0,340.62056816632816,18.49354201112874,3112.452250003116,50.45454545454545
1753708525,1,POST,/matrix-multiplication,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,67,0,180.0,349.0891349249964,18.49354201112874,3112.452250003116,50.46268656716418
1753708525,1,,Aggregated,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,67,0,180.0,349.0891349249964,18.49354201112874,3112.452250003116,50.46268656716418
1753708527,1,POST,/matrix-multiplication,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,67,0,180.0,349.0891349249964,18.49354201112874,3112.452250003116,50.46268656716418
1753708527,1,,Aggregated,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,67,0,180.0,349.0891349249964,18.49354201112874,3112.452250003116,50.46268656716418
1753708528,1,POST,/matrix-multiplication,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,67,0,180.0,349.0891349249964,18.49354201112874,3112.452250003116,50.46268656716418
1753708528,1,,Aggregated,0.400000,0.000000,960,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,67,0,180.0,349.0891349249964,18.49354201112874,3112.452250003116,50.46268656716418
1753708529,1,POST,/matrix-multiplication,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,68,0,180.0,360.25690927892674,18.49354201112874,3112.452250003116,50.470588235294116
1753708529,1,,Aggregated,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,68,0,180.0,360.25690927892674,18.49354201112874,3112.452250003116,50.470588235294116
1753708530,1,POST,/matrix-multiplication,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,68,0,180.0,360.25690927892674,18.49354201112874,3112.452250003116,50.470588235294116
1753708530,1,,Aggregated,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,68,0,180.0,360.25690927892674,18.49354201112874,3112.452250003116,50.470588235294116
1753708531,1,POST,/matrix-multiplication,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,68,0,180.0,360.25690927892674,18.49354201112874,3112.452250003116,50.470588235294116
1753708531,1,,Aggregated,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,68,0,180.0,360.25690927892674,18.49354201112874,3112.452250003116,50.470588235294116
1753708532,1,POST,/matrix-multiplication,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,69,0,210.0,369.553103231474,18.49354201112874,3112.452250003116,50.47826086956522
1753708532,1,,Aggregated,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,69,0,210.0,369.553103231474,18.49354201112874,3112.452250003116,50.47826086956522
1753708533,1,POST,/matrix-multiplication,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,69,0,210.0,369.553103231474,18.49354201112874,3112.452250003116,50.47826086956522
1753708533,1,,Aggregated,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,69,0,210.0,369.553103231474,18.49354201112874,3112.452250003116,50.47826086956522
1753708534,1,POST,/matrix-multiplication,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,69,0,210.0,369.553103231474,18.49354201112874,3112.452250003116,50.47826086956522
1753708534,1,,Aggregated,0.400000,0.000000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,69,0,210.0,369.553103231474,18.49354201112874,3112.452250003116,50.47826086956522
1753708535,1,POST,/matrix-multiplication,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,70,0,210.0,380.5186993712726,18.49354201112874,3112.452250003116,50.48571428571429
1753708535,1,,Aggregated,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,70,0,210.0,380.5186993712726,18.49354201112874,3112.452250003116,50.48571428571429
1753708536,1,POST,/matrix-multiplication,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,70,0,210.0,380.5186993712726,18.49354201112874,3112.452250003116,50.48571428571429
1753708536,1,,Aggregated,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,70,0,210.0,380.5186993712726,18.49354201112874,3112.452250003116,50.48571428571429
1753708537,1,POST,/matrix-multiplication,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,70,0,210.0,380.5186993712726,18.49354201112874,3112.452250003116,50.48571428571429
1753708537,1,,Aggregated,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,70,0,210.0,380.5186993712726,18.49354201112874,3112.452250003116,50.48571428571429
1753708538,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708538,1,,Aggregated,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708539,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708539,1,,Aggregated,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708540,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708540,1,,Aggregated,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708541,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708541,1,,Aggregated,0.300000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,71,0,230.0,390.0951683942661,18.49354201112874,3112.452250003116,50.49295774647887
1753708542,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300,72,0,230.0,402.76033156947557,18.49354201112874,3112.452250003116,50.5
1753708542,1,,Aggregated,0.300000,0.000000,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300,72,0,230.0,402.76033156947557,18.49354201112874,3112.452250003116,50.5
1753708543,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300,72,0,230.0,402.76033156947557,18.49354201112874,3112.452250003116,50.5
1753708543,1,,Aggregated,0.300000,0.000000,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300,72,0,230.0,402.76033156947557,18.49354201112874,3112.452250003116,50.5
1753708544,1,POST,/matrix-multiplication,0.300000,0.000000,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300,72,0,230.0,402.76033156947557,18.49354201112874,3112.452250003116,50.5
1753708544,1,,Aggregated,0.300000,0.000000,1100,1100,1300,1300,1300,1300,1300,1300,1300,1300,1300,72,0,230.0,402.76033156947557,18.49354201112874,3112.452250003116,50.5
1753708545,1,POST,/matrix-multiplication,0.300000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,73,0,240.0,413.1946803289083,18.49354201112874,3112.452250003116,50.50684931506849
1753708545,1,,Aggregated,0.300000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,73,0,240.0,413.1946803289083,18.49354201112874,3112.452250003116,50.50684931506849
1753708546,1,POST,/matrix-multiplication,0.300000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,73,0,240.0,413.1946803289083,18.49354201112874,3112.452250003116,50.50684931506849
1753708546,1,,Aggregated,0.300000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,73,0,240.0,413.1946803289083,18.49354201112874,3112.452250003116,50.50684931506849
1753708547,1,POST,/matrix-multiplication,0.300000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,73,0,240.0,413.1946803289083,18.49354201112874,3112.452250003116,50.50684931506849
1753708547,1,,Aggregated,0.300000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,73,0,240.0,413.1946803289083,18.49354201112874,3112.452250003116,50.50684931506849
1753708548,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708548,1,,Aggregated,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708549,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708549,1,,Aggregated,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708550,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708550,1,,Aggregated,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708551,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708551,1,,Aggregated,0.300000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,74,0,240.0,425.4244526760099,18.49354201112874,3112.452250003116,50.513513513513516
1753708552,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,75,0,260.0,438.71349774727906,18.49354201112874,3112.452250003116,50.52
1753708552,1,,Aggregated,0.300000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,75,0,260.0,438.71349774727906,18.49354201112874,3112.452250003116,50.52
1753708553,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,75,0,260.0,438.71349774727906,18.49354201112874,3112.452250003116,50.52
1753708553,1,,Aggregated,0.300000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,75,0,260.0,438.71349774727906,18.49354201112874,3112.452250003116,50.52
1753708554,1,POST,/matrix-multiplication,0.300000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,75,0,260.0,438.71349774727906,18.49354201112874,3112.452250003116,50.52
1753708554,1,,Aggregated,0.300000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,75,0,260.0,438.71349774727906,18.49354201112874,3112.452250003116,50.52
1753708555,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,76,0,260.0,453.01300489518326,18.49354201112874,3112.452250003116,50.526315789473685
1753708555,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,76,0,260.0,453.01300489518326,18.49354201112874,3112.452250003116,50.526315789473685
1753708556,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,76,0,260.0,453.01300489518326,18.49354201112874,3112.452250003116,50.526315789473685
1753708556,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,76,0,260.0,453.01300489518326,18.49354201112874,3112.452250003116,50.526315789473685
1753708557,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,76,0,260.0,453.01300489518326,18.49354201112874,3112.452250003116,50.526315789473685
1753708557,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,76,0,260.0,453.01300489518326,18.49354201112874,3112.452250003116,50.526315789473685
1753708558,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708558,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708559,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708559,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708560,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708560,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708561,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708561,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,77,0,270.0,464.0789041824808,18.49354201112874,3112.452250003116,50.532467532467535
1753708562,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,78,0,270.0,477.63243157756875,18.49354201112874,3112.452250003116,50.53846153846154
1753708562,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,78,0,270.0,477.63243157756875,18.49354201112874,3112.452250003116,50.53846153846154
1753708563,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,78,0,270.0,477.63243157756875,18.49354201112874,3112.452250003116,50.53846153846154
1753708563,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,78,0,270.0,477.63243157756875,18.49354201112874,3112.452250003116,50.53846153846154
1753708564,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,78,0,270.0,477.63243157756875,18.49354201112874,3112.452250003116,50.53846153846154
